READ TERR 1 2
! WTSLEW
122.8897	0.3028	-0.311	1.65489753e-08	2.140794942e-09	-2.102139556e-09
123.4671	0.2467	-0.2746	1.967439474e-08	2.5286074e-09	-2.467594866e-09
123.9780	0.3034	-0.2642	1.84170173e-08	2.32857559e-09	-2.252422678e-09
124.5569	0.2440	-0.2755	2.004206754e-08	2.595081522e-09	-2.492463358e-09
125.1028	0.3065	-0.3019	1.669411744e-08	2.22406723e-09	-2.118016868e-09
125.6594	0.2552	-0.2501	2.133853634e-08	2.795208218e-09	-2.623786836e-09
126.1405	0.2776	-0.2259	2.113851916e-08	2.868362398e-09	-2.67234297e-09
126.6889	0.2362	-0.2708	2.165106658e-08	2.80840406e-09	-2.599870966e-09
127.1496	0.2808	-0.2245	2.59355833e-08	2.966661368e-09	-2.832983296e-09
127.6992	0.2365	-0.2687	2.01036891e-08	2.604893654e-09	-2.554119194e-09
128.2425	0.3034	-0.3068	1.696771516e-08	2.127574438e-09	-2.100674884e-09
128.8559	0.3129	-0.31	1.61511647e-08	2.13356396e-09	-2.076713034e-09
129.4586	0.2634	-0.2898	1.893481062e-08	2.487355816e-09	-2.324689862e-09
130.0236	0.3459	-0.3017	1.50230663e-08	2.113512082e-09	-1.979335336e-09
130.6395	0.2727	-0.27	1.8286246e-08	2.46316532e-09	-2.349470992e-09
131.1790	0.3630	-0.2668	1.621664858e-08	2.135437018e-09	-2.006230292e-09
131.8430	0.3021	-0.301	1.661287914e-08	2.234284404e-09	-2.107301856e-09
132.4458	0.3256	-0.3006	1.615407398e-08	2.166613548e-09	-2.023358678e-09
133.0578	0.2758	-0.2865	1.833531502e-08	2.39344919e-09	-2.24034206e-09
133.6644	0.3417	-0.3307	1.519004894e-08	1.984635994e-09	-1.87950147e-09
134.3077	0.2873	-0.3016	1.652083136e-08	2.218356096e-09	-2.179531838e-09
135.0043	0.4377	-0.4093	1.125752166e-08	1.545839658e-09	-1.523811894e-09
135.7415	0.2645	-0.2995	1.82808956e-08	2.32816386e-09	-2.235006708e-09
136.4446	0.3246	-0.4386	1.345616404e-08	1.734450454e-09	-1.67373679e-09
137.1112	0.4194	-0.342	1.349014744e-08	1.724621602e-09	-1.678672116e-09
137.8521	0.3154	-0.3215	1.618788182e-08	2.046390478e-09	-1.97981311e-09
138.4861	0.2756	-0.3186	1.702471782e-08	2.230827962e-09	-2.133378786e-09
139.1587	0.4552	-0.397	1.164364916e-08	1.541035584e-09	-1.496867614e-09
139.9335	0.3315	-0.3196	1.55361613e-08	1.984474646e-09	-1.949030754e-09
140.6124	0.3110	-0.3473	1.460214448e-08	1.958572022e-09	-1.92669994e-09
141.3506	0.3948	-0.4272	1.237275402e-08	1.57457256e-09	-1.51275872e-09
142.0500	0.3412	-0.3046	1.515544272e-08	2.075958126e-09	-1.946643138e-09
142.7706	0.3464	-0.3795	1.361571046e-08	1.812799956e-09	-1.72748114e-09
143.4693	0.2901	-0.3523	1.562149182e-08	2.044192216e-09	-1.966885206e-09
144.0760	0.2919	-0.3165	1.671432774e-08	2.145744898e-09	-2.04298754e-09
144.7511	0.3568	-0.3832	1.369041124e-08	1.808382114e-09	-1.701684688e-09
145.4437	0.3313	-0.3359	1.524344426e-08	1.926053294e-09	-1.864176336e-09
146.0548	0.3269	-0.2798	1.644827492e-08	2.089751708e-09	-2.06206297e-09
146.7053	0.2973	-0.3236	1.576337356e-08	2.04014723e-09	-2.025168618e-09
147.3261	0.3757	-0.3235	1.427191194e-08	1.81729471e-09	-1.789707128e-09
148.0473	0.3289	-0.3454	1.451561012e-08	1.892854062e-09	-1.866393826e-09
148.7550	0.3026	-0.3788	1.486729442e-08	1.867672488e-09	-1.848679404e-09
149.3204	0.3278	-0.2628	1.705596332e-08	2.127790544e-09	-2.110494958e-09
149.9608	0.2977	-0.3125	1.650896016e-08	2.057787666e-09	-2.042603398e-09
150.6208	0.3298	-0.3623	1.400438358e-08	1.83889486e-09	-1.822510514e-09
151.3706	0.4891	-0.42	1.117885824e-08	1.436209544e-09	-1.383571222e-09
152.2180	0.2981	-0.3584	1.586963334e-08	1.95594949e-09	-1.925758186e-09
152.7712	0.2645	-0.255	1.912601636e-08	2.494474356e-09	-2.468937064e-09
153.3913	0.3596	-0.3556	1.42971466e-08	1.866920924e-09	-1.77733182e-09
154.0372	0.3364	-0.2863	1.617524568e-08	2.097214262e-09	-2.026949716e-09
154.7531	0.3161	-0.3795	1.461781112e-08	1.836967044e-09	-1.810248902e-09
